id;date;advertiser;client;affiliate;tags_id;stats_countrycode;stats_model;name;link;status
381;2021-08-31 14:48:15;E.Leclerc;Local Vista;Christophe Lespilette;42;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";Une Proposition;https://clk.tradedoubler.com/click?p=321267&a=3234011&g=25066956;error
382;2021-08-31 14:49:09;Ozoa;Kontiki media;Sandra Wong;26;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Les Bons Plans d'Internet;http://clk.tradedoubler.com/click?p=278704&a=3169219&g=25066280&epi=&url=[[PERMALINK]];success
383;2021-08-31 14:53:15;Ozoa;Kontiki media;Sandra Wong;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.6""}]";Oz Ripper Deals;http://ho.leadsandads.com/aff_c?offer_id=1226&aff_id=1373&source=dailypromoDE0109&file_id=10436;success
384;2021-08-31 15:01:24;Ozoa;Kontiki media;Sandra Wong;26;aus;"[{""modelid"":4,""modelname"":""cpa"",""payout"":""10""}]";Oz Ripper Deals;http://ho.leadsandads.com/aff_c?offer_id=1226&aff_id=1373&source=dailypromoDE0109&file_id=10436;success
385;2021-08-31 15:03:14;E.Leclerc;Local Vista;Christophe Lespilette;42;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";Ma DestinÃ©;https://clk.tradedoubler.com/click?p=321267&a=3234010&g=25066956;error
386;2021-08-31 15:04:11;Ozoa;Kontiki media;Sandra Wong;26;aus;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.6""}]";Oz Good Plan (Com);http://ho.leadsandads.com/aff_c?offer_id=1226&aff_id=1373&source=dailypromoDE0109&file_id=10436;success
387;2021-08-31 15:11:43;IlxElle;Kontiki media;Victoria Branger;31;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";De Bonnes Affaires;"http://clk.tradedoubler.com/click?p=281080&a=3052100&g=25030002&epi=&url=https://www.sexshop-ilxelle.com/mon-panier-shopping-cart.html?products=14262;1|14263;1&utm_source=ktk&utm_medium=3052100";success
388;2021-08-31 15:44:23;E.Leclerc;Local Vista;Christophe Lespilette;42;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";L'Agenda des Ventes PrivÃ©es (COM);https://clk.tradedoubler.com/click?p=321267&a=3234018&g=25066956;error
389;2021-08-31 15:44:58;Le SPA;Oceads;Yony;50;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""8.5""}]";Ma DestinÃ©;https://Zk1bPasOC5K2EV6-c.clead.xyz?o=435&a=200&k=1362&s=25709&d=303&affclickid=&civ=[gender]&ville=&nom=[lname]&prenom=[fname]&tel=&cp=[zcode]&email=[email];success
390;2021-08-31 15:49:40;DÃ©cathlon;MOJO;MÃ©lissa;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";Envies de Bons Plans;https://clk.tradedoubler.com/click?p=293199&a=3095322&g=25063548&url=https://www.decathlon.fr/browse/c0-collections/c1-collections-thematiques/c3-la-rentree-des-sportifs/_/N-1nhnypd?utm_source=mojo&utm_medium=email&utm_content=banniere&utm_campaign=opthematique_rds&utm_term=EDBP-KTK;success
391;2021-08-31 15:57:54;Lulli sur la toile;Avent Media;Matthieu;26;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Une Proposition;https://clk.tradedoubler.com/click?p=319205&a=2789196&g=25067214&epi=KTK7&url=https://www.lulli-sur-la-toile.com/live-shopping.html?utm_source=aventmedia&utm_medium=mail&utm_campaign=live-shopping;success
392;2021-08-31 15:59:23;Lulli sur la toile;Avent Media;Matthieu;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,20""}]";Ma Selection Shopping;https://clk.tradedoubler.com/click?p=319205&a=2789196&g=25067214&epi=KTK49&url=https://www.lulli-sur-la-toile.com/live-shopping.html?utm_source=aventmedia&utm_medium=mail&utm_campaign=live-shopping;success
393;2021-08-31 16:12:45;Lulli sur la toile;Avent Media;Matthieu;26;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Ma Selection Shopping;https://clk.tradedoubler.com/click?p=319205&a=2789196&g=25067214&epi=KTK49&url=https://www.lulli-sur-la-toile.com/live-shopping.html?utm_source=aventmedia&utm_medium=mail&utm_campaign=live-shopping;success
394;2021-09-01 06:28:24;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,6""}]";Ma Selection Shopping;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdiaj0chaich0a&avuid=[UID];success
395;2021-09-01 06:33:39;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,6""}]";Ma Selection Shopping;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdiaj0chaich0a&avuid=[UID];success
396;2021-09-01 06:35:57;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,6""}]";Clic et Astuce;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdiaj0chaich0a&avuid=[UID];success
397;2021-09-01 06:36:19;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,6""}]";Alerte Bons Plans;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdiaj0chaich0a&avuid=[UID];success
398;2021-09-01 06:36:40;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,6""}]";Les DÃ©nicheurs du net;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdiaj0chaich0a&avuid=[UID];success
399;2021-09-01 06:37:11;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,6""}]";Super Malin;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdiaj0chaich0a&avuid=[UID];success
400;2021-09-01 07:02:15;Le petit lunetier;ORIXA MEDIA;Thibaut Amaury;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,23""}]";Ma Selection Shopping;#;error
401;2021-09-01 07:09:36;Le petit lunetier;ORIXA MEDIA;Thibaut Amaury;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,23""}]";Ma Selection Shopping;#;error
402;2021-09-01 07:15:28;Deejo;Digitalkeys;DÃ©janire;8;Fr;"[{""modelid"":4,""modelname"":""cpa"",""payout"":""15""}]";Ma Selection Shopping;https://track.dkitaf.com/servlet/effi.redir?id_compteur=22630643&effi_param1=181512&url=https%3A%2F%2Fwww.deejo.fr%2Ffr%2F%3Futm_source%3Daffiliation%26utm_medium%3Dmailing%26utm_campaign%3Daffiliation-mailing-cadeau-2019-FR%26utm_content%3D1395105271;success
403;2021-09-01 07:27:19;Votre Horloger;Leadiya;Mouna;8;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,18""}]";Super Malin;https://leadiya.go2cloud.org/aff_c?offer_id=50&aff_id=1056&file_id=189&source=konk&aff_sub=Supermalin ;success
404;2021-09-01 07:31:53;Senkys;Kontiki media;Victoria Branger;31;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.19""}]";Fan de Bon Plans;http://clk.tradedoubler.com/click?p=279359&a=3210293&g=25067456&url=http://www.senkys.com/?bid=8099838&tracker1=KKI;success
405;2021-09-01 07:46:54;Votre Horloger;Leadiya;Mouna;8;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,18""}]";Les DÃ©nicheurs du net;https://leadiya.go2cloud.org/aff_c?offer_id=50&aff_id=1056&file_id=189&source=konk&aff_sub=Lesdenicheursdunet ;success
406;2021-09-01 08:07:43;Extradingue;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""0.3""}]";Consommer Moins Cher;http://kont.adcolink.com/tracking/?type=redirectemail&i=fgj0bah0bfhc0bdicc0chbcbc0a&adcampc&email=[email]&ctl=ExtraDingue&avuid=[UID];success
407;2021-09-01 08:10:55;Extradingue;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""0.3""}]";La Selection de Gedeon;http://kont.adcolink.com/tracking/?type=redirectemail&i=fgj0bah0bfhc0bdicc0chbcbc0a&adcampc&email=[email]&ctl=ExtraDingue&avuid=[UID];success
408;2021-09-01 08:18:37;Becquet;Avent Media;Matthieu;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";Deal Exceptionnel;"https://clk.tradedoubler.com/click?p=306289&a=2789196&g=25066820&epi=KTK9&url=

https://www.becquet.fr/becquet/index.jsp?utm_source=AM&utm_medium=emailing&utm_term=2744&utm_content=email&utm_campaign=Rentree_AH21&codesrc=2744";success
409;2021-09-01 08:20:06;Douche SÃ©nior France;REACTIVPUB/ R-ADVERTISING;Julien Aguillon;50;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""20""}]";Les PrivilÃ¨ges (.net);https://clk.tradedoubler.com/click?p=297080&a=3027937&g=25007252&url=http://www.bonjoursenior.fr/douche-securisee/devis?utm_source=Reac&utm_medium=email-acquisition&utm_campaign=douche-senior&utm_content=juin2021&utm_term=3027937;success
410;2021-09-01 08:28:06;Fontaine Ã  eau;Lovvis Advertising;Lou Lovvis;47;BE;"[{""modelid"":4,""modelname"":""cpa"",""payout"":""7""}]";Voor Deelpakkers;http://lovvisadvertising.go2cloud.org/aff_c?offer_id=497&aff_id=1130&source=voordeelBENL0309&file_id=3400;success
411;2021-09-01 08:36:28;Mes Combles Gratuits;Digitalkeys;DÃ©janire;50;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""25""}]";De Bon Matin;https://track.dkitaf.com/servlet/effi.redir?id_compteur=22662233&effi_param1=181531&url=https%3A%2F%2Fwww.mescomblesgratuits.fr%2F%3Futm_source%3Daffiliation%26utm_medium%3Dmailing%26utm_campaign%3Daffiliation-mailing-mcg-fil-rouge-juillet-2021%26utm_content%3D1395084479;success
412;2021-09-01 09:03:55;Allianz auto;Adkomo;Fabien Dautin;2;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""7,5""}]";Alerte Bons Plans;https://kIYfjnhuiUrHTVp-c.kmotrack.xyz?o=7&a=235&k=1367&s=25741&d=547&affclickid=;error
413;2021-09-01 09:35:29;Ma Cave Leclerc;Local Vista;Christophe Lespilette;42;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";Deal Exceptionnel;https://clk.tradedoubler.com/click?p=321267&a=3234226&g=25066956;error
414;2021-09-01 09:44:02;Place du marchÃ©;MOJO;MÃ©lissa;63;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";Panda Guide Conso;https://clk.tradedoubler.com/click?p=320999&a=3167057&g=25053036&url=https://www.placedumarche.fr/?utm_medium=email_acquisition&utm_source=mojo&utm_campaign=decouverte21;success
415;2021-09-01 09:46:11;Usine club Sneakers;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";Les PrivilÃ¨ges (.net);http://kont.adcolink.com/tracking/?type=redirectemail&i=eha0bah0dgjf0bdgjf0chbchc0a&avuid=[UID];success
416;2021-09-01 09:55:11;Usine club Sneakers;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";Corner promo (FR);http://kont.adcolink.com/tracking/?type=redirectemail&i=eha0bah0efdi0bdgjf0chbcha0a&avuid=[UID];success
417;2021-09-01 09:57:18;Advertise;Kontiki media;Sandra Wong;1;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Club des Reducs;http://kont.adcolink.com/tracking/?type=redirectemail&i=eha0bah0efdi0bdgjf0chbcha0cf&avuid=[UID];success
418;2021-09-01 09:58:10;Petit Bateau;ORIXA MEDIA;Thibaut Amaury;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.23""}]";Ma Tendances Shopping;#;error
419;2021-09-01 09:58:30;Advertise;Kontiki media;Sandra Wong;1;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Ma Selection Shopping;http://kont.adcolink.com/tracking/?type=redirectemail&i=eha0bah0efdi0bdgjf0chbcha0cf&avuid=[UID];success
420;2021-09-01 10:01:32;Advertise;Kontiki media;Sandra Wong;1;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.6""}]";Ma Selection Shopping;https://track.dkitaf.com/servlet/effi.redir?id_compteur=22630643&effi_param1=181512&url=https%3A%2F%2Fwww.deejo.fr%2Ffr%2F%3Futm_source%3Daffiliation%26utm_medium%3Dmailing%26utm_campaign%3Daffiliation-mailing-cadeau-2019-FR%26utm_content%3D1395105271;success
421;2021-09-01 10:01:46;Maison du Monde;REACTIVPUB/ R-ADVERTISING;Julien Aguillon;5;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""0.55""}]";On Gagne;https://clk.tradedoubler.com/click?p=317291&a=3169452&g=25067098&url=https://jeu.maisonsdumonde.com/destinationdeco/?utm_source=radvertising&utm_medium=collectedeleads&utm_campaign=fraisdeportoffert;error
422;2021-09-01 10:02:03;Usineclub soldes;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";Fan de Bon Plans;http://kont.adcolink.com/tracking/?type=redirectemail&i=eha0bah0fccb0bdgjf0chbchb0a&avuid=[UID];success
423;2021-09-01 10:03:17;Ferratum;Acquirely;Hayden Brown;25;aus;"[{""modelid"":4,""modelname"":""cpa"",""payout"":""10""}]";Oz Good Plan (Com);http://tracking.gopsjump.com.au/aff_c?offer_id=6364&aff_id=8171&source=ozgoodplans0209&file_id=49501&url_id=24843;success
424;2021-09-01 10:04:57;Maisons du monde;REACTIVPUB/ R-ADVERTISING;Julien Aguillon;5;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""0.55""}]";Les Bon Kdo;https://clk.tradedoubler.com/click?p=317291&a=2933095&g=25067098&url=https://jeu.maisonsdumonde.com/destinationdeco/?utm_source=radvertising&utm_medium=collectedeleads&utm_campaign=fraisdeportoffert;error
425;2021-09-01 10:08:24;AG2R La Mondiale;ORIXA MEDIA;Thibaut Amaury;20;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""4""}]";Mes Trucs et Astuces;http://t.ocdn.fr/aff_c?offer_id=886&aff_id=1231&url_id=4025&source=mestrucsetastuces;error
426;2021-09-01 10:10:28;Advertise;Kontiki media;Sandra Wong;1;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.6""}]";Ma Selection Shopping;https://clk.tradedoubler.com/click?p=296101&a=3170645&g=25067220&url=https://ea.histoiredor.com/dynclick/histoiredor/?eml-publisher=radvertising&eml-name=gen_202109-radvertising&eseg-name=gen&eurl=https://www.histoiredor.com/fr/histoire-or?utm_source=radvertising&utm_medium=prospemail&utm_campaign=gen_202109;success
427;2021-09-01 10:13:44;AG2R La Mondiale;ORIXA MEDIA;Thibaut Amaury;20;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""4""}]";L'Agenda des Ventes PrivÃ©es (COM);http://t.ocdn.fr/aff_c?offer_id=886&aff_id=1231&url_id=4025&source=lagendadesventesprivees;error
428;2021-09-01 10:17:09;Aliexpress;Daisycon;Sulayman Sam Jallow;33;aus;"[{""modelid"":4,""modelname"":""cpa"",""payout"":""0.0788""}]";Oz Daily Hunt;https://ds1.nl/c/?si=7630&li=1621594&wi=344972&ws=ozdailyhunt0209;success
429;2021-09-01 10:17:45;Extradingue;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""0.3""}]";On Gagne;http://kont.adcolink.com/tracking/?type=redirectemail&i=fgj0bah0eijh0bdicc0chbcbj0a&adcampc&email=[email]&ctl=ExtraDingue&avuid=[UID];success
430;2021-09-01 10:20:23;AG2R La Mondiale;ORIXA MEDIA;Thibaut Amaury;20;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""4""}]";Promo en Exclu;http://t.ocdn.fr/aff_c?offer_id=886&aff_id=1231&url_id=4025&source=promoenexclu;error
431;2021-09-01 10:30:38;Histoire d'Or;ORIXA MEDIA;Thibaut Amaury;20;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""4""}]";Ma Selection Shopping;https://clk.tradedoubler.com/click?p=296101&a=3170645&g=25067220&url=https://ea.histoiredor.com/dynclick/histoiredor/?eml-publisher=radvertising&eml-name=gen_202109-radvertising&eseg-name=gen&eurl=https://www.histoiredor.com/fr/histoire-or?utm_source=radvertising&utm_medium=prospemail&utm_campaign=gen_202109;success
432;2021-09-01 10:31:14;Histoire d'Or;ORIXA MEDIA;Thibaut Amaury;20;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""4""}]";Ma Selection Shopping;https://clk.tradedoubler.com/click?p=296101&a=3170645&g=25067220&url=https://ea.histoiredor.com/dynclick/histoiredor/?eml-publisher=radvertising&eml-name=gen_202109-radvertising&eseg-name=gen&eurl=https://www.histoiredor.com/fr/histoire-or?utm_source=radvertising&utm_medium=prospemail&utm_campaign=gen_202109;success
433;2021-09-01 10:31:57;AG2R La Mondiale;ORIXA MEDIA;Thibaut Amaury;20;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""4""}]";L'Agenda des Ventes PrivÃ©es (COM);http://t.ocdn.fr/aff_c?offer_id=886&aff_id=1231&url_id=4025&source=lagendadesventesprivees;error
434;2021-09-01 10:36:40;Carrefour Tefal;1CLICKWONDER - ONECLICKWONDER;Ryan Ranaweera;55;GB;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""1.5""}]";Daily Promo (UK);https://tracking.topnews.org.uk/aff_c?offer_id=2463&aff_id=1283&source=dailypromoUK0209&file_id=11793;error
435;2021-09-01 10:38:00;Histoire d'Or;ORIXA MEDIA;Thibaut Amaury;20;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""4""}]";Ma Selection Shopping;https://clk.tradedoubler.com/click?p=296101&a=3170645&g=25067220&url=https://ea.histoiredor.com/dynclick/histoiredor/?eml-publisher=radvertising&eml-name=gen_202109-radvertising&eseg-name=gen&eurl=https://www.histoiredor.com/fr/histoire-or?utm_source=radvertising&utm_medium=prospemail&utm_campaign=gen_202109;success
436;2021-09-01 10:47:11;Histoire d'Or;ABACUS MARKETING SL;Natalia;2;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.6""}]";Ma Selection Shopping;https://clk.tradedoubler.com/click?p=296101&a=3170645&g=25067220&url=https://ea.histoiredor.com/dynclick/histoiredor/?eml-publisher=radvertising&eml-name=gen_202109-radvertising&eseg-name=gen&eurl=https://www.histoiredor.com/fr/histoire-or?utm_source=radvertising&utm_medium=prospemail&utm_campaign=gen_202109;success
437;2021-09-01 10:53:50;Aladom;ACROSS;Francesco;61;DE;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""5""}]";Daily-Promos (NET);https://cert.home4four.com/v2/click/p9ijbwirs6rd4kxo4ym;success
438;2021-09-01 11:01:41;Virement de l'Etat;Maxiweb;Thibaut;6;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""32""}]";L'Agenda des Ventes PrivÃ©es (COM);https://www.06renseignementscharmants.com/index.php?p1=Email&email=[email]&nom=[lname]&cp=[zcode]&prenom=[fname]&cam=5&ver=68_A&crea=497&part=42&bas=133&sc=Adgdvp1309;success
439;2021-09-01 11:07:11;AG2R La Mondiale;ORIXA MEDIA;Thibaut Amaury;20;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""4""}]";Le Petit Finaud;http://t.ocdn.fr/aff_c?offer_id=886&aff_id=1231&url_id=4025&source=lepetitfinaud;error
440;2021-09-01 12:23:42;Histoire d'Or;ABACUS MARKETING SL;Natalia;2;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.6""}]";Club des Reducs;https://www.06renseignementscharmants.com/index.php?p1=Email&email=[email]&nom=[lname]&cp=[zcode]&prenom=[fname]&cam=5&ver=68_A&crea=497&part=42&bas=133&sc=Adgdvp1309;success
441;2021-09-01 12:43:07;BrandLeaders;1CLICKWONDER - ONECLICKWONDER;Ryan Ranaweera;33;aus;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""1""}]";Daily-Promos (NET);https://tracking.topnews.org.uk/aff_c?offer_id=2083&aff_id=1283&source=dailypromoAU0309&file_id=9950;error
442;2021-09-01 12:50:42;BrandLeaders;1CLICKWONDER - ONECLICKWONDER;Ryan Ranaweera;33;aus;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""1""}]";Oz Daily Hunt;https://tracking.topnews.org.uk/aff_c?offer_id=2083&aff_id=1283&source=ozdailyhunt0309&file_id=9950;error
443;2021-09-01 13:01:45;Weight Watchers;CLOUTA.CO PTY LTD;Andrew Kilday;7;aus;"[{""modelid"":4,""modelname"":""cpa"",""payout"":""40""}]";Oz Good Plan (Com);https://www.clouta.io/5J4BBT1/34NZM4/?creative_id=915&source_id=ozgoodplans0309;success
444;2021-09-01 13:15:09;Isolation Ã  1 euro;Oceads;Yony;50;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""10""}]";L'Agenda des Ventes PrivÃ©es (COM);https://OdG0pPvu5KHgVcx-c.clead.xyz?o=352&a=200&k=1053&s=25579&d=288&affclickid=&civ=[gender]&ville=&nom=[lname]&prenom=[fname]&tel=&cp=[zcode]&email=[email];success
445;2021-09-01 13:20:18;Carte Carburant;Lovvis Advertising;Lou Lovvis;2;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""6""}]";Fan de Bon Plans;http://lovvisadvertising.go2cloud.org/aff_c?offer_id=578&aff_id=1130&file_id=3801;success
446;2021-09-01 13:26:45;Imprim'encre;FLINTERACTIVE WEBMEDIARM;Alice Montarde;18;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.6""}]";Les Bon Kdo;https://wmrm-xby.com/clic.php?idc=3076&idv=5379&type=5&cand=223099&url=https://www.imprim-encre.com/?utm_source=CPA13_223099_cbw&utm_medium=mailing&utm_campaign=ete21;success
447;2021-09-01 13:29:00;Aliexpress;Daisycon;Sulayman Sam Jallow;33;aus;"[{""modelid"":4,""modelname"":""cpa"",""payout"":""0.0788""}]";Oz Good Plan (Com);https://ds1.nl/c/?si=7630&li=1621594&wi=344972&ws=ozgoodplans0309;success
448;2021-09-01 13:31:48;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,6""}]";Super Malin;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdiai0chbdic0a&avuid=[UID];success
449;2021-09-01 13:41:54;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.6""}]";Les Bon Kdo;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdiai0chbdic0a&avuid=[UID];success
450;2021-09-01 13:49:16;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.6""}]";Les Bon Kdo;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdiaf0chbdib0a&avuid=[UID];success
451;2021-09-01 13:53:35;Paypal;1CLICKWONDER - ONECLICKWONDER;Ryan Ranaweera;33;NZL;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""1.5""}]";Daily-Promos (NET);https://tracking.topnews.org.uk/aff_c?offer_id=1975&aff_id=1283&source=dailypromoNZ0309&file_id=9504;error
452;2021-09-01 13:57:17;DÃ©cathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.6""}]";Les Bon Kdo;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdiah0chbdje0a&avuid=[UID];success
453;2021-09-01 13:59:17;Zonnestroom Collectief ;Online Activity;Dena Rijpsma;9;NL;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""15""}]";Voor Deelpakkers;http://annemein.nl/55GdFoOgFdBouEtr8Kz;error
454;2021-09-01 14:00:39;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.6""}]";Les Bon Kdo;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdiae0chbdjd0a&avuid=[UID];success
